,id_lattes,titulo,autores,terms
908,6574409043436708,Proposta de um sistema de diálogo automático baseado em algoritmos de aprendizado por reforço,"AVILA, A. R.; FRAGA, F. J.","[('algoritmos', 'proposta de um sistema de diálogo automático baseado em algoritmos de aprendizado por reforço')]"
909,6585084650658178,OTIMIZAÇÃO DA MALHA METÁLICA DE DEDOS COLETORES PARA O CONTATO ELÉTRICO FRONTAL DE CÉLULAS SOLARES POR ALGORITMOS GENÉTICOS,"PEJENDINO, R. C.; MICHA, D. N.; RUIZ, J. E.; WEINER, E.C.; PIRES, M.P.; SOUZA, P.L.","[('algoritmos', 'otimização da malha metálica de dedos coletores para o contato elétrico frontal de células solares por algoritmos genéticos')]"
910,6592579031339758,Metodologias para o ensino de algoritmos e programação em cursos superiores de computação e informática,"ALMENDRO, D.; Silveira, I. F.; SALVADOR, L. N.; CARRARE, A. P. G. D.; SILVA, V.","[('algoritmos', 'metodologias para o ensino de algoritmos e programação em cursos superiores de computação e informática')]"
911,6692605216100628,Otimização das estratégias de usinagem dos processos de torno-fresamento aplicando algoritmos genéticos,"MELO, S. A.; BRANDAO, L.C.; Ribeiro Filho, S. L. M.","[('algoritmos', 'otimização das estratégias de usinagem dos processos de torno-fresamento aplicando algoritmos genéticos')]"
912,6699185881827288,Metaheurísticas ILS e ACS para geração de configurações otimizadas para sistemas orientados a componentes,"LIMA, Jefferson Ferreira de Araújo; SOUSA FILHO, Gilberto Farias de; LEITE, L. E.; CABRAL, L. A. F.; SOUZA FILHO, Guido Lemos de","[('metaheurísticas', 'metaheurísticas ils e acs para geração de configurações otimizadas para sistemas orientados a componentes')]"
913,6699185881827288,Metaheurísticas Simulated Annealing e Busca Tabu Aplicadas ao Problema de Otimização em Redes de Videoconferência,"ANJOS, T. C.; CABRAL, L. A. F.; SOUZA FILHO, Guido Lemos de","[('metaheurísticas', 'metaheurísticas simulated annealing e busca tabu aplicadas ao problema de otimização em redes de videoconferência')]"
914,6699185881827288,Metaheurísticas aplicadas à Geração de Carrossel no Sistema Brasileiro de TV Digital,"PESSOA, B. J. S.; CABRAL, L. A. F.; SOUZA FILHO, Guido Lemos de","[('metaheurísticas', 'metaheurísticas aplicadas à geração de carrossel no sistema brasileiro de tv digital')]"
915,6699185881827288,IDENTIFICAÇÃO DE ÁREAS HIDROLOGICAMENTE HOMOGÊNEAS NO ESTADO DA PARAÍBA UTILIZANDO ALGORITMOS DE CLUSTERIZAÇÃO E ÍNDICES DE VALIDAÇÃO,"DINIZ, R. B. N.; SOARES, V. G.; CABRAL, L. A. F.","[('algoritmos', 'identificação de áreas hidrologicamente homogêneas no estado da paraíba utilizando algoritmos de clusterização e índices de validação')]"
916,6699185881827288,GRASP com algoritmos híbridos aplicado ao problema da árvore geradora de custo mínimo capacitada em níveis,"TOSCANO, R. N.; CABRAL, L. A. F.; FREITAS, Marcone Jamilson Souza; OCHI, L. S.","[('algoritmos', 'grasp com algoritmos híbridos aplicado ao problema da árvore geradora de custo mínimo capacitada em níveis')]"
917,6699185881827288,Metaheurísticas GRASP e ILS aplicadas ao Problema da Variabilidade do Tempo de Download,"Ramos, D.; PESSOA, B. J. S.; CABRAL, L. A. F.; SOUZA FILHO, Guido Lemos de","[('metaheurísticas', 'metaheurísticas grasp e ils aplicadas ao problema da variabilidade do tempo de download')]"
918,6700901904830678,Algoritmos de redes neurais artificiais para predição do comportamento de reator de leito fluidizado para produção de polietileno.,"CONTANT, S.; FERNANDES, F. A. N.; LONA, L. M. F","[('algoritmos', 'algoritmos de redes neurais artificiais para predição do comportamento de reator de leito fluidizado para produção de polietileno.')]"
919,6762292340117608,Análise dos Algoritmos de Escalonamento de Grupo com Estratégias de Migração para Redução de Fragmentação em Sistemas Distribuídos,"PINTO, Francisca Aparecida Prado; LEITE, L. G. M.; CHAVES, C. B.; MATOS, F. J. M.; BARROSO, G. C.","[('algoritmos', 'análise dos algoritmos de escalonamento de grupo com estratégias de migração para redução de fragmentação em sistemas distribuídos')]"
920,6766556258983738,Análise de Desempenho de Algoritmos de Sintonia de Thresholds de Alarmes Industriais.,"NUNES, Y. T. P.; VILAR, E.; LEITAO, GUSTAVO; ABREU, R. S.; GUEDES, L. A.","[('algoritmos', 'análise de desempenho de algoritmos de sintonia de thresholds de alarmes industriais.')]"
921,6826511824160198,Análise de Fatores Determinantes no Desempenho dos Algoritmos Genéticos Paralelos em Processadores Multinúcleos,"PAIS, M. S.; PERETTA, I. S.; LIMA, G. F. M.; TAVARES, J. A.; ROCHA, H. X.; YAMANAKA, K.","[('algoritmos', 'análise de fatores determinantes no desempenho dos algoritmos genéticos paralelos em processadores multinúcleos')]"
922,6826511824160198,Utilizacao de Algoritmos Geneticos para o Problema de Alocacao de Salas da Universidade Federal de Uberlandia,"THEODORO, G. P.; PERETTA, I. S.; YAMANAKA, K.","[('algoritmos', 'utilizacao de algoritmos geneticos para o problema de alocacao de salas da universidade federal de uberlandia')]"
923,6826511824160198,Modelagem de Funções de Transferência de Plantas Industriais em Malha Aberta e Fechada utilizando Algoritmos Genéticos,"BOMFIM JUNIOR, F. C.; YAMANAKA, K.; PERETTA, I. S.","[('algoritmos', 'modelagem de funções de transferência de plantas industriais em malha aberta e fechada utilizando algoritmos genéticos')]"
924,6838511087413418,Algoritmos de Decodificação Abrupta para Códigos LDGM,"RIVERA, F. P.; PORTUGHEIS, J.","[('algoritmos', 'algoritmos de decodificação abrupta para códigos ldgm')]"
925,6891803842511248,Otimização de Sistemas de Proteção Catódica utilizando Algoritmos Genéticos e o Método dos Elementos de Contorno,"SANTOS, W. J.; SANTIAGO, J. A. F.; TELLES, J. C. F.","[('algoritmos', 'otimização de sistemas de proteção catódica utilizando algoritmos genéticos e o método dos elementos de contorno')]"
926,6893941321946438,Utilização do Algoritmo de Fechos Convexos na Programação Dinâmica Estocástica: Uma Abordagem Preliminar,"DIAS, B. H.; MARCATO, A.L.M; Souza, R.C; BRANDI, Rafael Bruno da Silva; Soares, M.P; RAMOS, Tales Pulinho; SILVA JUNIOR, I. C.; OLIVEIRA, E. J.","[('programação dinâmica', 'utilização do algoritmo de fechos convexos na programação dinâmica estocástica: uma abordagem preliminar')]"
927,6893941321946438,Processamento Paralelo e Algoritmo de Fechos Convexos na Programação Dinâmica Estocástica Aplicada ao Planejamento da Operação de Sistemas Hidrotérmicos,"DIAS, B. H.; MARCATO, André Luiz Marques; SOUZA, R.C.; Soares, M.P; SILVA JUNIOR, I. C.; RAMOS, Tales Pulinho; BRANDI, Rafael Bruno da Silva; OLIVEIRA, E. J.","[('programação dinâmica', 'processamento paralelo e algoritmo de fechos convexos na programação dinâmica estocástica aplicada ao planejamento da operação de sistemas hidrotérmicos')]"
928,6893941321946438,Programação Dinâmica Estocástica Aplicada ao Planejamento da Operação do Sistema Elétrico Brasileiro Através do Uso de Processamento Paralelo,"DIAS, B. H.; MARCATO, André Luiz Marques; SOUZA, R.C.; Soares, M.P; SILVA JUNIOR, I. C.; RAMOS, Tales Pulinho; BRANDI, Rafael Bruno da Silva; TOMIM, M. A; OLIVEIRA, E. J.","[('programação dinâmica', 'programação dinâmica estocástica aplicada ao planejamento da operação do sistema elétrico brasileiro através do uso de processamento paralelo')]"
929,6893941321946438,Ajuste simultâneo de estabilizadores de sistemas de potência utilizando algoritmos evolutivos,"PERES, W.; OLIVEIRA, E. J.; PASSOS FILHO, João Alberto; SILVA JUNIOR, I. C.","[('algoritmos', 'ajuste simultâneo de estabilizadores de sistemas de potência utilizando algoritmos evolutivos'), ('algoritmos evolutivos', 'ajuste simultâneo de estabilizadores de sistemas de potência utilizando algoritmos evolutivos')]"
930,6893941321946438,Representação analítica da Função de Custo Imediato e da Função de Produção Hidrelétrica na Programação Dinâmica Dual Estocástica,"FERNANDES, A.; MARCATO, A.L.M; SILVA JUNIOR, I. C.","[('programação dinâmica', 'representação analítica da função de custo imediato e da função de produção hidrelétrica na programação dinâmica dual estocástica')]"
931,6903653527541008,Aplicação da Programação Linear para Redução de Custos de Produção: Enfoque sobre o Planejamento de Produção e do Quadro Funcional Funcional,"PEDROSA JR, Carlos; PAULO, Edilson; FONTOURA, José Roberto de Araujo; MORET, M. A.; SOUZA, Raimundo Costa e","[('programação linear', 'aplicação da programação linear para redução de custos de produção: enfoque sobre o planejamento de produção e do quadro funcional funcional')]"
932,6903653527541008,Determinação do Portofolio de Investimentos atraves de Programação Linear,"PEDROSA JR, Carlos; PAULO, Edilson; MORET, M. A.; FONTOURA, José Roberto de Araujo","[('programação linear', 'determinação do portofolio de investimentos atraves de programação linear')]"
933,6978567037098928,Classificação de Oncogenes medidos por Microarray usando Algoritmos Genéticos,"AMARAL, Laurence Rodrigues Do; SADOYAMA, G.; ESPINDOLA, Foued Salmen; OLIVEIRA, Gina Maira Barbosa","[('algoritmos', 'classificação de oncogenes medidos por microarray usando algoritmos genéticos')]"
934,6978567037098928,Construção de Conhecimento de Alto Nível a Partir de Datasets Biológicos com Alta Dimensionalidade Utilizando Algoritmos Genéticos,"SILVA, R. G. O.; BEVILAQUA, A.; BARRETO, F. M.; NASCIMENTO, T. H.; AMARAL, Laurence Rodrigues Do","[('algoritmos', 'construção de conhecimento de alto nível a partir de datasets biológicos com alta dimensionalidade utilizando algoritmos genéticos')]"
935,6978567037098928,Robocode: Aprendendo Algoritmos e Linguagem Java de Forma Rápida e Divertida,"OLIVEIRA, L. F.; SOUSA, V. M.; SILVA, V. R.; AMARAL, Laurence Rodrigues Do","[('algoritmos', 'robocode: aprendendo algoritmos e linguagem java de forma rápida e divertida')]"
936,6978567037098928,Utilização do Ambiente Robocode como estratégia para Ensino de Algoritmos e Linguagem de Programação Java para Alunos do Ensino Médio,"SANTANA, A. L. B.; GUIMARAES, L. G. S.; SANTANA, E. M.; do Amaral, Laurence Rodrigues","[('algoritmos', 'utilização do ambiente robocode como estratégia para ensino de algoritmos e linguagem de programação java para alunos do ensino médio')]"
937,7010136982162248,Análise de estabilidade por métodos probabilísticos de algoritmos de controle extremal,"BRITO, Renato M.; MOTCHALOV, Ivan A.; LUPION, Getúlio M.; Alexandre Beluco","[('algoritmos', 'análise de estabilidade por métodos probabilísticos de algoritmos de controle extremal')]"
938,7042262331115708,Operação do Reservatório Billings   Modelo de programação linear com previsão de vazões e de efeitos ecológicos .,"MARTINS, R. H. O.; Martins, R.H.O.e outros","[('programação linear', 'operação do reservatório billings   modelo de programação linear com previsão de vazões e de efeitos ecológicos .')]"
939,7065859575921588,Comportamento de Algoritmos Velocidade-Pressão para Escoamentos Incompressíveis com Condição de Neumann para Pressão,"PLATTE, R. B.; BRAVO, E.; CLAEYSSEN, J. C. R.; VELHO, H. F. C.","[('algoritmos', 'comportamento de algoritmos velocidade-pressão para escoamentos incompressíveis com condição de neumann para pressão')]"
940,7065859575921588,Comportamento Assintótico de Algoritmos Velocidade-Pressão para Escoamentos Incompressíveis com Condição Natural para a Pressão,"CLAEYSSEN, J. C. R.; BRAVO, E.; PLATTE, R. B.","[('algoritmos', 'comportamento assintótico de algoritmos velocidade-pressão para escoamentos incompressíveis com condição natural para a pressão')]"
941,7071806814420938,Avaliação do potencial entre três algoritmos de classificação supervisionada para o mapeamento de uso da terra utilizando imagem RapidEye,"PAULA, M. R.; KAYSER, E. A.; SILVA, P. S. B.; PEREIRA FILHO, W.; BENEDETTI, A. C. P","[('algoritmos', 'avaliação do potencial entre três algoritmos de classificação supervisionada para o mapeamento de uso da terra utilizando imagem rapideye')]"
942,7125826645310758,Utilização de algoritmos de classificação supervisionada no mapeamento do uso e cobertura da terra no aplicativo computacional Spring 5.1.6,"PELUZIO, T. M. O.; SAITO, N. S.; KLIPPEL, V. H.; SOUZA, S. M.; SANTOS, A. R.; SANTOS, A. R.","[('algoritmos', 'utilização de algoritmos de classificação supervisionada no mapeamento do uso e cobertura da terra no aplicativo computacional spring 5.1.6')]"
943,7179082749910428,Auto-sintonia robusta de controladores PID usando algoritmos genéticos,"MARÍN, E.; COSTA, R. R.; HSU, Liu","[('algoritmos', 'auto-sintonia robusta de controladores pid usando algoritmos genéticos')]"
944,7180879644760038,Atenuação dos efeitos da ionosfera no posicionamento relativo GPS de alta precisão utilizando a técnica dos mínimos quadrados penalizados,"Alves, D B M; MONICO, J F G; Meneguette Jr., M.","[('mínimos quadrados', 'atenuação dos efeitos da ionosfera no posicionamento relativo gps de alta precisão utilizando a técnica dos mínimos quadrados penalizados')]"
945,7180879644760038,DESCRIÇÃO DOS PRINCIPAIS ALGORITMOS DE CORREÇÃO PARA RTK EM REDE,"Alves, D B M; MONICO, J F G; FORTES, L P S","[('algoritmos', 'descrição dos principais algoritmos de correção para rtk em rede')]"
946,7256975799612368,Impacto de algoritmos de sincronização em técnicas de detecção de ilhamento baseadas em realimentação positiva em frequência,"AGUIAR, C. R; NEVES, R. V. A.; REIS, G. B.; BASTOS, R. F.; MACHADO, R. Q.","[('algoritmos', 'impacto de algoritmos de sincronização em técnicas de detecção de ilhamento baseadas em realimentação positiva em frequência')]"
947,7266011798625538,Uma proposta de Infecção Viral em Algoritmos Meméticos: Aplicação ao Problema do caixeiro Viajante Assimétrico.,"FONTES, Fábio Francisco da Costa; GUEDES, Allison da Costa Batista; SOARES, Werner Kleyson da Silva; ALOISE, D. J.; Girão e Silva, A. C.; Oliveira, W.","[('algoritmos', 'uma proposta de infecção viral em algoritmos meméticos: aplicação ao problema do caixeiro viajante assimétrico.')]"
948,7266011798625538,Estratégia de Infecção Viral em Algoritmos Meméticos: Aplicação no Problema do Caixeiro Viajante Assimétrico,"FONTES, Fábio Francisco da Costa; Oliveira, W.; ALOISE, D. J.; SOARES, Werner Kleyson da Silva","[('algoritmos', 'estratégia de infecção viral em algoritmos meméticos: aplicação no problema do caixeiro viajante assimétrico')]"
